4	3	3	4	7	12	15	18	
3	3	4	5	7	17	18	16	
4	3	4	7	12	17	20	16	
4	5	6	8	15	26	24	18	
5	6	11	16	20	32	30	23	
7	10	16	19	24	31	33	27	
14	19	23	26	30	36	36	30	
21	27	28	29	33	30	30	29	
5	5	7	14	29	29	29	29	
5	6	7	19	29	29	29	29	
7	7	16	29	29	29	29	29	
14	19	29	29	29	29	29	29	
29	29	29	29	29	29	29	29	
29	29	29	29	29	29	29	29	
29	29	29	29	29	29	29	29	
29	29	29	29	29	29	29	29	
