4	4	4	4	11	8	19	19	
4	4	4	4	8	15	19	19	
4	4	8	8	8	15	26	23	
4	8	8	11	19	23	34	34	
4	8	11	19	23	26	19	38	
15	11	19	23	26	34	26	34	
8	23	30	26	34	38	34	30	
23	26	30	30	38	38	34	34	
8	4	8	8	34	34	34	34	
8	8	15	19	34	34	34	34	
8	15	23	34	34	34	34	34	
8	34	34	34	34	34	34	34	
23	34	34	34	34	34	34	34	
34	34	34	34	34	34	34	34	
34	34	34	34	34	34	34	34	
34	34	34	34	34	34	34	34	
