15	 10	 9	 15	 22	 37	 48	 57
11	 11	 13	 17	 24	 54	 56	 51
13	 12	 15	 22	 37	 53	 64	 52
13	 16	 20	 27	 48	 81	 75	 58
16	 20	 34	 52	 64	 102	 96	 72
22	 32	 51	 60	 76	 97	 106	 86
46	 60	 73	 81	 96	 113	 112	 95
67	 86	 89	 92	 105	 94	 96	 93
16	 16	 22	 44	 93	 93	 93	 93
16	 19	 24	 62	 93	 93	 93	 93
22	 24	 52	 93	 93	 93	 93	 93
44	 62	 93	 93	 93	 93	 93	 93
93	 93	 93	 93	 93	 93	 93	 93
93	 93	 93	 93	 93	 93	 93	 93
93	 93	 93	 93	 93	 93	 93	 93
93	 93	 93	 93	 93	 93	 93	 93
