3	 2	 2	 3	 5	 9	 12	 14
2	 2	 3	 4	 6	 13	 14	 13
3	 3	 3	 5	 9	 13	 16	 13
3	 4	 5	 6	 12	 20	 19	 14
4	 5	 8	 13	 16	 26	 24	 18
5	 8	 13	 15	 19	 25	 27	 22
11	 15	 18	 20	 24	 29	 28	 24
17	 22	 22	 23	 26	 24	 24	 23
4	 4	 5	 11	 23	 23	 23	 23
4	 5	 6	 15	 23	 23	 23	 23
5	 6	 13	 23	 23	 23	 23	 23
11	 15	 23	 23	 23	 23	 23	 23
23	 23	 23	 23	 23	 23	 23	 23
23	 23	 23	 23	 23	 23	 23	 23
23	 23	 23	 23	 23	 23	 23	 23
23	 23	 23	 23	 23	 23	 23	 23
