15	 10	 9	 15	 23	 39	 50	 60
11	 11	 13	 18	 25	 57	 59	 54
13	 12	 15	 23	 39	 56	 68	 55
13	 16	 21	 28	 50	 86	 79	 61
17	 21	 36	 55	 67	 107	 101	 76
23	 34	 54	 63	 80	 102	 111	 90
48	 63	 77	 86	 101	 119	 118	 99
71	 90	 93	 96	 110	 98	 101	 97
16	 17	 23	 46	 97	 97	 97	 97
17	 20	 25	 65	 97	 97	 97	 97
23	 25	 55	 97	 97	 97	 97	 97
46	 65	 97	 97	 97	 97	 97	 97
97	 97	 97	 97	 97	 97	 97	 97
97	 97	 97	 97	 97	 97	 97	 97
97	 97	 97	 97	 97	 97	 97	 97
97	 97	 97	 97	 97	 97	 97	 97
