23	 16	 14	 23	 35	 58	 74	 89
17	 17	 20	 27	 38	 84	 87	 80
20	 19	 23	 35	 58	 83	 100	 81
20	 24	 32	 42	 74	 127	 117	 90
26	 32	 54	 81	 99	 159	 150	 112
35	 51	 80	 93	 118	 152	 165	 134
71	 93	 114	 127	 150	 176	 175	 147
105	 134	 138	 143	 163	 146	 150	 144
24	 26	 35	 68	 144	 144	 144	 144
26	 30	 38	 96	 144	 144	 144	 144
35	 38	 81	 144	 144	 144	 144	 144
68	 96	 144	 144	 144	 144	 144	 144
144	 144	 144	 144	 144	 144	 144	 144
144	 144	 144	 144	 144	 144	 144	 144
144	 144	 144	 144	 144	 144	 144	 144
144	 144	 144	 144	 144	 144	 144	 144
