16	 11	 10	 16	 25	 42	 53	 64
12	 12	 14	 20	 27	 61	 63	 57
14	 13	 16	 25	 42	 60	 72	 59
14	 17	 23	 30	 53	 91	 84	 65
18	 23	 39	 59	 71	 114	 108	 81
25	 36	 57	 67	 85	 109	 119	 96
51	 67	 82	 91	 108	 127	 126	 106
75	 96	 100	 103	 118	 105	 108	 104
17	 18	 25	 49	 104	 104	 104	 104
18	 22	 27	 69	 104	 104	 104	 104
25	 27	 59	 104	 104	 104	 104	 104
49	 69	 104	 104	 104	 104	 104	 104
104	 104	 104	 104	 104	 104	 104	 104
104	 104	 104	 104	 104	 104	 104	 104
104	 104	 104	 104	 104	 104	 104	 104
104	 104	 104	 104	 104	 104	 104	 104
