1	 1	 1	 1	 2	 3	 4	 5
1	 1	 1	 2	 2	 5	 5	 5
1	 1	 1	 2	 3	 5	 6	 5
1	 1	 2	 2	 4	 7	 7	 5
2	 2	 3	 5	 6	 9	 9	 7
2	 3	 5	 6	 7	 9	 10	 8
4	 6	 7	 7	 9	 10	 10	 9
6	 8	 8	 8	 10	 9	 9	 9
1	 2	 2	 4	 9	 9	 9	 9
2	 2	 2	 6	 9	 9	 9	 9
2	 2	 5	 9	 9	 9	 9	 9
4	 6	 9	 9	 9	 9	 9	 9
9	 9	 9	 9	 9	 9	 9	 9
9	 9	 9	 9	 9	 9	 9	 9
9	 9	 9	 9	 9	 9	 9	 9
9	 9	 9	 9	 9	 9	 9	 9
