1	 1	 1	 1	 1	 2	 3	 3
1	 1	 1	 1	 1	 3	 3	 3
1	 1	 1	 1	 2	 3	 3	 3
1	 1	 1	 2	 3	 4	 4	 4
1	 1	 3	 4	 4	 6	 7	 5
1	 2	 3	 3	 4	 6	 8	 6
2	 3	 4	 4	 6	 8	 9	 7
5	 5	 5	 5	 8	 7	 7	 7
1	 1	 2	 4	 6	 11	 10	 10
1	 1	 2	 4	 8	 10	 10	 11
2	 2	 3	 4	 10	 10	 11	 11
4	 4	 4	 10	 10	 11	 11	 11
6	 8	 10	 11	 11	 11	 11	 12
10	 10	 11	 11	 11	 11	 12	 12
10	 11	 11	 11	 11	 12	 12	 12
11	 11	 11	 11	 12	 12	 12	 12
