1	 1	 1	 1	 1	 3	 4	 4
1	 1	 1	 1	 2	 4	 4	 4
1	 1	 1	 1	 3	 4	 5	 4
1	 1	 1	 2	 4	 7	 6	 5
1	 1	 3	 4	 5	 8	 8	 6
1	 2	 4	 5	 6	 8	 9	 7
4	 5	 6	 7	 8	 9	 9	 8
5	 7	 7	 8	 9	 8	 8	 8
1	 1	 1	 3	 8	 8	 8	 8
1	 1	 2	 5	 8	 8	 8	 8
1	 2	 4	 8	 8	 8	 8	 8
3	 5	 8	 8	 8	 8	 8	 8
8	 8	 8	 8	 8	 8	 8	 8
8	 8	 8	 8	 8	 8	 8	 8
8	 8	 8	 8	 8	 8	 8	 8
8	 8	 8	 8	 8	 8	 8	 8
