26	 17	 16	 26	 39	 65	 83	 99
19	 19	 22	 31	 42	 94	 98	 89
22	 21	 26	 39	 65	 93	 112	 91
22	 27	 35	 47	 83	 142	 130	 101
29	 35	 60	 91	 111	 178	 168	 125
39	 57	 89	 104	 132	 169	 184	 150
80	 104	 127	 142	 168	 197	 196	 165
117	 150	 155	 160	 182	 163	 168	 161
27	 29	 39	 76	 161	 161	 161	 161
29	 34	 42	 107	 161	 161	 161	 161
39	 42	 91	 161	 161	 161	 161	 161
76	 107	 161	 161	 161	 161	 161	 161
161	 161	 161	 161	 161	 161	 161	 161
161	 161	 161	 161	 161	 161	 161	 161
161	 161	 161	 161	 161	 161	 161	 161
161	 161	 161	 161	 161	 161	 161	 161
