5	 3	 3	 5	 7	 11	 14	 17
4	 4	 4	 6	 7	 16	 16	 15
4	 4	 5	 7	 11	 16	 19	 15
4	 5	 6	 8	 14	 24	 22	 17
5	 6	 10	 15	 19	 29	 28	 21
7	 10	 15	 17	 22	 28	 31	 25
14	 17	 21	 24	 28	 33	 32	 27
20	 25	 26	 27	 30	 27	 28	 27
5	 5	 7	 13	 27	 27	 27	 27
5	 6	 7	 18	 27	 27	 27	 27
7	 7	 15	 27	 27	 27	 27	 27
13	 18	 27	 27	 27	 27	 27	 27
27	 27	 27	 27	 27	 27	 27	 27
27	 27	 27	 27	 27	 27	 27	 27
27	 27	 27	 27	 27	 27	 27	 27
27	 27	 27	 27	 27	 27	 27	 27
