5	 4	 3	 5	 8	 13	 17	 20
4	 4	 5	 6	 9	 19	 20	 18
5	 4	 5	 8	 13	 19	 23	 19
5	 6	 7	 10	 17	 29	 27	 21
6	 7	 12	 19	 23	 36	 34	 26
8	 12	 18	 21	 27	 35	 38	 31
16	 21	 26	 29	 34	 40	 40	 34
24	 31	 32	 33	 37	 33	 34	 33
6	 6	 8	 16	 33	 33	 33	 33
6	 7	 9	 22	 33	 33	 33	 33
8	 9	 19	 33	 33	 33	 33	 33
16	 22	 33	 33	 33	 33	 33	 33
33	 33	 33	 33	 33	 33	 33	 33
33	 33	 33	 33	 33	 33	 33	 33
33	 33	 33	 33	 33	 33	 33	 33
33	 33	 33	 33	 33	 33	 33	 33
