25	 17	 15	 25	 38	 63	 81	 96
19	 19	 22	 30	 41	 92	 95	 87
22	 20	 25	 38	 63	 90	 109	 89
22	 27	 34	 46	 81	 138	 127	 98
28	 34	 58	 89	 108	 173	 163	 122
38	 55	 87	 101	 128	 165	 179	 146
77	 101	 123	 138	 163	 192	 190	 160
114	 146	 151	 155	 178	 158	 163	 157
27	 28	 38	 74	 157	 157	 157	 157
28	 33	 41	 104	 157	 157	 157	 157
38	 41	 89	 157	 157	 157	 157	 157
74	 104	 157	 157	 157	 157	 157	 157
157	 157	 157	 157	 157	 157	 157	 157
157	 157	 157	 157	 157	 157	 157	 157
157	 157	 157	 157	 157	 157	 157	 157
157	 157	 157	 157	 157	 157	 157	 157
