19	 13	 12	 19	 29	 49	 63	 75
14	 14	 17	 23	 32	 71	 74	 68
17	 16	 19	 29	 49	 70	 85	 69
17	 21	 27	 35	 63	 107	 99	 76
22	 27	 45	 69	 84	 134	 127	 95
29	 43	 68	 79	 100	 128	 139	 113
60	 79	 96	 107	 127	 149	 148	 125
89	 113	 117	 121	 138	 123	 127	 122
21	 22	 29	 58	 122	 122	 122	 122
22	 26	 32	 81	 122	 122	 122	 122
29	 32	 69	 122	 122	 122	 122	 122
58	 81	 122	 122	 122	 122	 122	 122
122	 122	 122	 122	 122	 122	 122	 122
122	 122	 122	 122	 122	 122	 122	 122
122	 122	 122	 122	 122	 122	 122	 122
122	 122	 122	 122	 122	 122	 122	 122
