21	 15	 13	 21	 32	 54	 69	 83
16	 16	 19	 25	 35	 79	 81	 75
19	 17	 21	 32	 54	 77	 94	 76
19	 23	 30	 39	 69	 118	 109	 84
24	 30	 50	 76	 92	 148	 140	 105
32	 47	 75	 87	 110	 141	 154	 125
66	 87	 106	 118	 140	 165	 163	 137
98	 125	 129	 133	 152	 136	 140	 135
23	 24	 32	 64	 135	 135	 135	 135
24	 28	 35	 90	 135	 135	 135	 135
32	 35	 76	 135	 135	 135	 135	 135
64	 90	 135	 135	 135	 135	 135	 135
135	 135	 135	 135	 135	 135	 135	 135
135	 135	 135	 135	 135	 135	 135	 135
135	 135	 135	 135	 135	 135	 135	 135
135	 135	 135	 135	 135	 135	 135	 135
