16	 11	 10	 16	 25	 42	 54	 64
12	 12	 14	 20	 27	 61	 63	 58
14	 13	 16	 25	 42	 60	 73	 59
14	 18	 23	 30	 54	 92	 84	 65
19	 23	 39	 59	 72	 115	 109	 81
25	 37	 58	 67	 86	 110	 120	 97
52	 67	 82	 92	 109	 128	 127	 107
76	 97	 100	 104	 118	 106	 109	 105
18	 19	 25	 49	 105	 105	 105	 105
19	 22	 27	 70	 105	 105	 105	 105
25	 27	 59	 105	 105	 105	 105	 105
49	 70	 105	 105	 105	 105	 105	 105
105	 105	 105	 105	 105	 105	 105	 105
105	 105	 105	 105	 105	 105	 105	 105
105	 105	 105	 105	 105	 105	 105	 105
105	 105	 105	 105	 105	 105	 105	 105
