5	 6	 6	 9	 14	 23	 29	 34
7	 7	 8	 11	 15	 33	 34	 31
8	 7	 9	 14	 23	 32	 39	 32
8	 10	 12	 16	 29	 49	 45	 35
10	 12	 21	 32	 38	 61	 58	 43
14	 20	 31	 36	 46	 59	 64	 52
28	 36	 44	 49	 58	 68	 68	 57
41	 52	 53	 55	 63	 56	 58	 56
5	 10	 14	 26	 56	 56	 56	 56
10	 12	 15	 37	 56	 56	 56	 56
14	 15	 32	 56	 56	 56	 56	 56
26	 37	 56	 56	 56	 56	 56	 56
56	 56	 56	 56	 56	 56	 56	 56
56	 56	 56	 56	 56	 56	 56	 56
56	 56	 56	 56	 56	 56	 56	 56
56	 56	 56	 56	 56	 56	 56	 56
